date,shop_id,shop_name,customers,sales_usd
2023-12-29,4,Jacksonville,207,3136.81
2023-12-30,4,Jacksonville,161,2783.26
2023-12-31,4,Jacksonville,229,3734.14
2024-01-01,4,Jacksonville,170,2557.33
2024-01-02,4,Jacksonville,170,2640.27
2024-01-03,4,Jacksonville,186,2941.56
2024-01-04,4,Jacksonville,173,2875.97
2024-01-05,4,Jacksonville,149,2481.15
2024-01-06,4,Jacksonville,226,3331.8
2024-01-07,4,Jacksonville,270,4007.03
2024-01-08,4,Jacksonville,186,3067.31
2024-01-09,4,Jacksonville,161,2334.86
2024-01-10,4,Jacksonville,181,2949.78
2024-01-11,4,Jacksonville,175,2797.88
2024-01-12,4,Jacksonville,193,3062.77
2024-01-13,4,Jacksonville,185,2908.26
2024-01-14,4,Jacksonville,190,2930.7
2024-01-15,4,Jacksonville,182,2728.43
2024-01-16,4,Jacksonville,183,2630.55
2024-01-17,4,Jacksonville,201,3106.97
2024-01-18,4,Jacksonville,180,2737.94
2024-01-19,4,Jacksonville,154,2105.26
2024-01-20,4,Jacksonville,221,3312.03
2024-01-21,4,Jacksonville,235,3514.07
2024-01-22,4,Jacksonville,170,2489.48
2024-01-23,4,Jacksonville,162,2538.5
2024-01-24,4,Jacksonville,160,2381.78
2024-01-25,4,Jacksonville,203,3269.15
2024-01-26,4,Jacksonville,186,3016.15
2024-01-27,4,Jacksonville,187,2905.79
2024-01-28,4,Jacksonville,188,2931.37
2024-01-29,4,Jacksonville,208,2906.94
2024-01-30,4,Jacksonville,170,2539.56
2024-01-31,4,Jacksonville,157,2312.59
2024-02-01,4,Jacksonville,139,2173.72
2024-02-02,4,Jacksonville,221,3378.75
2024-02-03,4,Jacksonville,177,2647.05
2024-02-04,4,Jacksonville,184,2839.83
2024-02-05,4,Jacksonville,166,2659.57
2024-02-06,4,Jacksonville,189,2884.51
2024-02-07,4,Jacksonville,172,2647.36
2024-02-08,4,Jacksonville,191,2961.74
2024-02-09,4,Jacksonville,175,2403.89
2024-02-10,4,Jacksonville,214,3210.63
2024-02-11,4,Jacksonville,208,3220.57
2024-02-12,4,Jacksonville,147,2254.44
2024-02-13,4,Jacksonville,179,2720.73
2024-02-14,4,Jacksonville,140,2101.01
2024-02-15,4,Jacksonville,177,2707.9
2024-02-16,4,Jacksonville,179,2760.01
2024-02-17,4,Jacksonville,213,3468.0
2024-02-18,4,Jacksonville,180,2723.3
2024-02-19,4,Jacksonville,152,2388.77
2024-02-20,4,Jacksonville,185,2769.95
2024-02-21,4,Jacksonville,158,2535.47
2024-02-22,4,Jacksonville,186,2823.1
2024-02-23,4,Jacksonville,171,2787.33
2024-02-24,4,Jacksonville,209,3211.03
2024-02-25,4,Jacksonville,195,3074.35
2024-02-26,4,Jacksonville,158,2366.23
2024-02-27,4,Jacksonville,168,2802.95
2024-02-28,4,Jacksonville,171,2547.37
2024-02-29,4,Jacksonville,171,2555.78
2024-03-01,4,Jacksonville,180,2893.6
2024-03-02,4,Jacksonville,217,3291.68
2024-03-03,4,Jacksonville,183,2577.48
2024-03-04,4,Jacksonville,167,2605.16
2024-03-05,4,Jacksonville,131,2065.83
2024-03-06,4,Jacksonville,152,2275.0
2024-03-07,4,Jacksonville,165,2576.97
2024-03-08,4,Jacksonville,152,2409.48
2024-03-09,4,Jacksonville,172,2878.49
2024-03-10,4,Jacksonville,200,3319.02
2024-03-11,4,Jacksonville,205,2933.94
2024-03-12,4,Jacksonville,150,2270.96
2024-03-13,4,Jacksonville,173,2675.82
2024-03-14,4,Jacksonville,143,2271.41
2024-03-15,4,Jacksonville,178,2686.62
2024-03-16,4,Jacksonville,187,3038.56
2024-03-17,4,Jacksonville,205,2843.18
2024-03-18,4,Jacksonville,164,2576.69
2024-03-19,4,Jacksonville,170,2710.89
2024-03-20,4,Jacksonville,147,2310.66
2024-03-21,4,Jacksonville,179,2810.81
2024-03-22,4,Jacksonville,169,2752.87
2024-03-23,4,Jacksonville,210,3407.22
2024-03-24,4,Jacksonville,209,3269.63
2024-03-25,4,Jacksonville,161,2774.55
2024-03-26,4,Jacksonville,180,2709.8
2024-03-27,4,Jacksonville,162,2506.77
2024-03-28,4,Jacksonville,179,2509.27
2024-03-29,4,Jacksonville,191,3044.19
2024-03-30,4,Jacksonville,173,2916.21
2024-03-31,4,Jacksonville,172,2805.49
2024-04-01,4,Jacksonville,165,2512.87
2024-04-02,4,Jacksonville,167,2687.3
2024-04-03,4,Jacksonville,181,3010.01
2024-04-04,4,Jacksonville,188,3092.99
2024-04-05,4,Jacksonville,162,2413.7
2024-04-06,4,Jacksonville,189,2947.45
2024-04-07,4,Jacksonville,190,2923.16
2024-04-08,4,Jacksonville,169,2677.2
2024-04-09,4,Jacksonville,169,2488.16
2024-04-10,4,Jacksonville,161,2465.78
2024-04-11,4,Jacksonville,170,2540.8
2024-04-12,4,Jacksonville,168,2617.74
2024-04-13,4,Jacksonville,224,3238.45
2024-04-14,4,Jacksonville,186,2594.17
2024-04-15,4,Jacksonville,158,2377.42
2024-04-16,4,Jacksonville,175,2754.98
2024-04-17,4,Jacksonville,149,2273.19
2024-04-18,4,Jacksonville,169,2778.83
2024-04-19,4,Jacksonville,150,2463.4
2024-04-20,4,Jacksonville,202,3193.84
2024-04-21,4,Jacksonville,180,3026.81
2024-04-22,4,Jacksonville,138,1891.19
2024-04-23,4,Jacksonville,159,2662.11
2024-04-24,4,Jacksonville,160,2616.46
2024-04-25,4,Jacksonville,104,1588.04
2024-04-26,4,Jacksonville,136,2269.69
2024-04-27,4,Jacksonville,161,2485.64
2024-04-28,4,Jacksonville,205,3214.82
2024-04-29,4,Jacksonville,194,2818.37
2024-04-30,4,Jacksonville,165,2362.72
2024-05-01,4,Jacksonville,169,2745.64
2024-05-02,4,Jacksonville,177,2960.49
2024-05-03,4,Jacksonville,153,2272.6
2024-05-04,4,Jacksonville,199,3166.55
2024-05-05,4,Jacksonville,191,2794.36
2024-05-06,4,Jacksonville,155,2513.67
2024-05-07,4,Jacksonville,171,2730.66
2024-05-08,4,Jacksonville,146,2271.4
2024-05-09,4,Jacksonville,197,3054.54
2024-05-10,4,Jacksonville,164,2755.86
2024-05-11,4,Jacksonville,193,3069.17
2024-05-12,4,Jacksonville,174,2976.39
2024-05-13,4,Jacksonville,135,2285.64
2024-05-14,4,Jacksonville,216,3455.55
2024-05-15,4,Jacksonville,163,2689.45
2024-05-16,4,Jacksonville,201,3189.06
2024-05-17,4,Jacksonville,184,2895.38
2024-05-18,4,Jacksonville,183,2614.55
2024-05-19,4,Jacksonville,209,2969.64
2024-05-20,4,Jacksonville,149,2036.06
2024-05-21,4,Jacksonville,168,2701.03
2024-05-22,4,Jacksonville,185,3019.43
2024-05-23,4,Jacksonville,171,2570.0
2024-05-24,4,Jacksonville,168,2509.08
2024-05-25,4,Jacksonville,219,3181.14
2024-05-26,4,Jacksonville,192,2954.14
2024-05-27,4,Jacksonville,202,3353.43
2024-05-28,4,Jacksonville,169,2515.99
2024-05-29,4,Jacksonville,172,2502.13
2024-05-30,4,Jacksonville,224,3426.7
2024-05-31,4,Jacksonville,230,2950.94
2024-06-01,4,Jacksonville,201,3179.91
2024-06-02,4,Jacksonville,156,2295.64
2024-06-03,4,Jacksonville,230,3232.09
2024-06-04,4,Jacksonville,188,2756.1
2024-06-05,4,Jacksonville,176,2656.95
2024-06-06,4,Jacksonville,236,3759.48
2024-06-07,4,Jacksonville,141,2258.84
2024-06-08,4,Jacksonville,206,3094.46
2024-06-09,4,Jacksonville,200,2970.2
2024-06-10,4,Jacksonville,190,2977.65
2024-06-11,4,Jacksonville,181,2975.62
2024-06-12,4,Jacksonville,208,3143.96
2024-06-13,4,Jacksonville,194,3065.33
2024-06-14,4,Jacksonville,211,3283.04
2024-06-15,4,Jacksonville,238,3799.64
2024-06-16,4,Jacksonville,210,3221.27
2024-06-17,4,Jacksonville,247,4072.0
2024-06-18,4,Jacksonville,181,2863.2
2024-06-19,4,Jacksonville,197,2905.75
2024-06-20,4,Jacksonville,149,2396.99
2024-06-21,4,Jacksonville,191,3043.28
2024-06-22,4,Jacksonville,227,3402.42
2024-06-23,4,Jacksonville,203,3216.51
2024-06-24,4,Jacksonville,219,3107.94
2024-06-25,4,Jacksonville,220,3271.47
2024-06-26,4,Jacksonville,212,3339.75
2024-06-27,4,Jacksonville,212,3409.59
2024-06-28,4,Jacksonville,197,2957.67
2024-06-29,4,Jacksonville,248,4167.33
2024-06-30,4,Jacksonville,259,4172.36
2024-07-01,4,Jacksonville,201,3177.12
2024-07-02,4,Jacksonville,232,3570.94
2024-07-03,4,Jacksonville,258,4156.83
2024-07-04,4,Jacksonville,222,3053.27
2024-07-05,4,Jacksonville,183,2800.87
2024-07-06,4,Jacksonville,247,3572.71
2024-07-07,4,Jacksonville,237,4194.51
2024-07-08,4,Jacksonville,197,2860.84
2024-07-09,4,Jacksonville,231,3416.97
2024-07-10,4,Jacksonville,202,3214.86
2024-07-11,4,Jacksonville,208,3052.85
2024-07-12,4,Jacksonville,196,2911.26
2024-07-13,4,Jacksonville,254,3906.51
2024-07-14,4,Jacksonville,229,3628.47
2024-07-15,4,Jacksonville,223,3462.08
2024-07-16,4,Jacksonville,222,3351.84
2024-07-17,4,Jacksonville,195,2936.38
2024-07-18,4,Jacksonville,213,3519.13
2024-07-19,4,Jacksonville,229,3614.43
2024-07-20,4,Jacksonville,249,3735.42
2024-07-21,4,Jacksonville,205,3108.54
2024-07-22,4,Jacksonville,248,3895.44
2024-07-23,4,Jacksonville,242,3514.65
2024-07-24,4,Jacksonville,217,3474.93
2024-07-25,4,Jacksonville,244,3599.98
2024-07-26,4,Jacksonville,217,3467.06
2024-07-27,4,Jacksonville,195,3165.78
2024-07-28,4,Jacksonville,244,3730.61
2024-07-29,4,Jacksonville,244,3572.41
2024-07-30,4,Jacksonville,221,4058.86
2024-07-31,4,Jacksonville,226,3272.65
2024-08-01,4,Jacksonville,221,3684.14
2024-08-02,4,Jacksonville,234,3849.57
2024-08-03,4,Jacksonville,292,4124.17
2024-08-04,4,Jacksonville,269,4282.8
2024-08-05,4,Jacksonville,268,4085.02
2024-08-06,4,Jacksonville,214,3368.49
2024-08-07,4,Jacksonville,208,3471.68
2024-08-08,4,Jacksonville,231,3504.26
2024-08-09,4,Jacksonville,217,3015.08
2024-08-10,4,Jacksonville,258,3902.42
2024-08-11,4,Jacksonville,261,4313.77
2024-08-12,4,Jacksonville,262,4108.53
2024-08-13,4,Jacksonville,197,3094.25
2024-08-14,4,Jacksonville,209,3305.4
2024-08-15,4,Jacksonville,241,3711.0
2024-08-16,4,Jacksonville,243,3949.06
2024-08-17,4,Jacksonville,221,3987.23
2024-08-18,4,Jacksonville,252,3879.64
2024-08-19,4,Jacksonville,217,3295.25
2024-08-20,4,Jacksonville,245,3902.57
2024-08-21,4,Jacksonville,228,3673.13
2024-08-22,4,Jacksonville,241,3582.58
2024-08-23,4,Jacksonville,235,3808.17
2024-08-24,4,Jacksonville,269,4121.41
2024-08-25,4,Jacksonville,263,3708.43
2024-08-26,4,Jacksonville,271,3887.52
2024-08-27,4,Jacksonville,231,3517.04
2024-08-28,4,Jacksonville,221,3225.02
2024-08-29,4,Jacksonville,231,3827.55
2024-08-30,4,Jacksonville,259,4069.09
2024-08-31,4,Jacksonville,249,3849.58
2024-09-01,4,Jacksonville,270,4020.87
2024-09-02,4,Jacksonville,213,3152.58
2024-09-03,4,Jacksonville,219,3361.69
2024-09-04,4,Jacksonville,232,3341.3
2024-09-05,4,Jacksonville,203,3025.16
2024-09-06,4,Jacksonville,278,4478.22
2024-09-07,4,Jacksonville,262,3882.74
2024-09-08,4,Jacksonville,242,3738.75
2024-09-09,4,Jacksonville,246,3837.94
2024-09-10,4,Jacksonville,234,3464.3
2024-09-11,4,Jacksonville,180,2969.03
2024-09-12,4,Jacksonville,250,3718.41
2024-09-13,4,Jacksonville,217,3534.9
2024-09-14,4,Jacksonville,276,4239.94
2024-09-15,4,Jacksonville,278,4326.98
2024-09-16,4,Jacksonville,231,3426.64
2024-09-17,4,Jacksonville,232,3279.61
2024-09-18,4,Jacksonville,214,3238.37
2024-09-19,4,Jacksonville,232,3759.66
2024-09-20,4,Jacksonville,193,3075.93
2024-09-21,4,Jacksonville,220,3268.12
2024-09-22,4,Jacksonville,247,3952.16
2024-09-23,4,Jacksonville,193,2907.8
2024-09-24,4,Jacksonville,223,3808.73
2024-09-25,4,Jacksonville,222,3200.93
2024-09-26,4,Jacksonville,228,3246.07
2024-09-27,4,Jacksonville,215,3326.94
2024-09-28,4,Jacksonville,282,4265.09
2024-09-29,4,Jacksonville,249,3796.5
2024-09-30,4,Jacksonville,246,3745.83
2024-10-01,4,Jacksonville,248,3992.59
2024-10-02,4,Jacksonville,202,3327.75
2024-10-03,4,Jacksonville,262,4045.15
2024-10-04,4,Jacksonville,212,3199.39
2024-10-05,4,Jacksonville,269,4017.98
2024-10-06,4,Jacksonville,267,3996.86
2024-10-07,4,Jacksonville,214,3546.35
2024-10-08,4,Jacksonville,204,3302.48
2024-10-09,4,Jacksonville,213,3238.89
2024-10-10,4,Jacksonville,238,3819.84
2024-10-11,4,Jacksonville,193,2851.83
2024-10-12,4,Jacksonville,229,3541.23
2024-10-13,4,Jacksonville,226,3490.94
2024-10-14,4,Jacksonville,227,3594.81
2024-10-15,4,Jacksonville,241,4091.29
2024-10-16,4,Jacksonville,264,4280.9
2024-10-17,4,Jacksonville,234,3683.26
2024-10-18,4,Jacksonville,233,3837.42
2024-10-19,4,Jacksonville,244,3868.96
2024-10-20,4,Jacksonville,256,3761.86
2024-10-21,4,Jacksonville,235,3484.11
2024-10-22,4,Jacksonville,215,3430.67
2024-10-23,4,Jacksonville,224,3726.19
2024-10-24,4,Jacksonville,246,3934.19
2024-10-25,4,Jacksonville,254,4014.75
2024-10-26,4,Jacksonville,248,4342.19
2024-10-27,4,Jacksonville,250,3625.22
2024-10-28,4,Jacksonville,205,3119.47
2024-10-29,4,Jacksonville,268,3897.11
2024-10-30,4,Jacksonville,179,2911.85
2024-10-31,4,Jacksonville,237,3883.98
2024-11-01,4,Jacksonville,178,2925.46
2024-11-02,4,Jacksonville,243,3886.57
2024-11-03,4,Jacksonville,234,3508.02
2024-11-04,4,Jacksonville,223,3627.73
2024-11-05,4,Jacksonville,220,3288.58
2024-11-06,4,Jacksonville,228,3351.66
2024-11-07,4,Jacksonville,209,3113.24
2024-11-08,4,Jacksonville,172,2766.72
2024-11-09,4,Jacksonville,262,4182.63
2024-11-10,4,Jacksonville,226,3538.14
2024-11-11,4,Jacksonville,225,3815.35
2024-11-12,4,Jacksonville,230,3527.8
2024-11-13,4,Jacksonville,207,3519.92
2024-11-14,4,Jacksonville,216,3298.72
2024-11-15,4,Jacksonville,200,2733.75
2024-11-16,4,Jacksonville,256,3753.53
2024-11-17,4,Jacksonville,235,3515.25
2024-11-18,4,Jacksonville,221,3221.39
2024-11-19,4,Jacksonville,227,3526.62
2024-11-20,4,Jacksonville,233,3734.02
2024-11-21,4,Jacksonville,198,3155.35
2024-11-22,4,Jacksonville,174,2676.17
2024-11-23,4,Jacksonville,242,4151.97
2024-11-24,4,Jacksonville,250,4110.51
2024-11-25,4,Jacksonville,190,2757.07
2024-11-26,4,Jacksonville,223,3549.07
2024-11-27,4,Jacksonville,243,4139.92
2024-11-28,4,Jacksonville,186,2949.49
2024-11-29,4,Jacksonville,181,3029.73
2024-11-30,4,Jacksonville,251,3912.49
2024-12-01,4,Jacksonville,235,3723.93
2024-12-02,4,Jacksonville,235,3835.02
2024-12-03,4,Jacksonville,200,2903.98
2024-12-04,4,Jacksonville,191,3143.49
2024-12-05,4,Jacksonville,198,3172.05
2024-12-06,4,Jacksonville,167,2456.38
2024-12-07,4,Jacksonville,230,3289.28
2024-12-08,4,Jacksonville,217,3414.91
2024-12-09,4,Jacksonville,213,3153.48
2024-12-10,4,Jacksonville,181,2958.83
2024-12-11,4,Jacksonville,211,3174.62
2024-12-12,4,Jacksonville,213,3283.98
2024-12-13,4,Jacksonville,188,2828.17
2024-12-14,4,Jacksonville,231,3725.25
2024-12-15,4,Jacksonville,175,2654.25
2024-12-16,4,Jacksonville,221,3220.29
2024-12-17,4,Jacksonville,185,2637.3
2024-12-18,4,Jacksonville,184,2788.88
2024-12-19,4,Jacksonville,152,2236.36
2024-12-20,4,Jacksonville,174,2736.11
2024-12-21,4,Jacksonville,191,2898.94
2024-12-22,4,Jacksonville,204,3019.52
2024-12-23,4,Jacksonville,172,2631.35
2024-12-24,4,Jacksonville,205,3173.03
2024-12-25,4,Jacksonville,178,2752.92
2024-12-26,4,Jacksonville,179,2607.45
2024-12-27,4,Jacksonville,212,3213.08
2024-12-28,4,Jacksonville,231,3509.83
2024-12-29,4,Jacksonville,232,3794.38
2024-12-30,4,Jacksonville,184,2818.5
2024-12-31,4,Jacksonville,166,2603.55
